Month,Airline,Service_Country,Flights_In,Passengers_In,Seats_In,Flights_Out,Passengers_Out,Seats_Out,Year,Month_num
Jun-91,Qantas Airways,UK,60,12943,23208,60,15397,23208,1991,6
Jun-91,Qantas Airways,USA,108,20306,31082,102,21897,29589,1991,6
Jun-91,Qantas Airways,Zimbabwe,8,1287,3239,8,1256,3239,1991,6
Jun-91,Royal Brunei Airlines,Brunei,13,834,1924,13,1361,1924,1991,6
Jun-91,Singapore Airlines,Singapore,91,24009,35084,91,25747,34784,1991,6
Jun-91,Solomon Airlines,Solomon Islands,0,513,0,0,578,0,1991,6
Jun-91,Thai Airways International,Thailand,34,5920,11812,34,7976,11812,1991,6
Jun-91,Union de Transports Aeriens,France,8,718,2904,8,746,2904,1991,6
Jun-91,Union de Transports Aeriens,New Caledonia,8,443,1664,8,589,1664,1991,6
Jun-91,Union de Transports Aeriens,Tahiti,5,0,630,5,36,630,1991,6
Jun-91,United Airlines,USA,60,17113,25800,60,18337,25800,1991,6
Jun-91,Yugoslav Airlines,Yugoslavia,9,1039,2493,9,1512,2493,1991,6
Jul-91,Aerolineas Argentinas,Argentina,5,943,1500,5,675,1500,1991,7
Jul-91,Air Caledonie,New Caledonia,16,1165,2016,15,1317,1890,1991,7
Jul-91,Air China,China,4,964,1080,4,860,1080,1991,7
Jul-91,Nauru Airlines,Nauru,9,307,897,9,310,897,1991,7
Jul-91,Air New Zealand,New Zealand,40,6637,8569,39,6013,8396,1991,7
Jul-91,Air New Zealand,USA,0,1040,1551,0,921,1457,1991,7
Jul-91,Air Niugini,Papua New Guinea,53,3396,5862,50,3307,5831,1991,7
Jul-91,Fiji Airways,Fiji,43,6047,10346,43,5274,10240,1991,7
Jul-91,Air Vanuatu,Vanuatu,17,2035,2499,17,2023,2499,1991,7
Jul-91,Alitalia,Italy,13,3173,3464,13,3139,3464,1991,7
Jul-91,All Nippon Airways,Japan,22,6339,7735,22,5840,7764,1991,7
Jul-91,American Airlines,USA,17,3589,4930,17,2417,4930,1991,7
Jul-91,British Airways,New Zealand,13,1359,3474,12,1351,3088,1991,7
Jul-91,British Airways,UK,57,14605,22002,58,12871,22388,1991,7
Jul-91,Canadian Airlines International,Canada,0,2754,2808,0,2437,2808,1991,7
Jul-91,Cathay Pacific Airways,Hong Kong,53,16424,20122,53,15802,20122,1991,7
Jul-91,Continental Airlines,Guam,13,2560,3692,13,2022,3692,1991,7
Jul-91,Continental Airlines,New Zealand,30,5783,7704,30,5371,7704,1991,7
Jul-91,Continental Airlines,USA,84,19999,24242,84,21106,24188,1991,7
Jul-91,Federal Express Corporation,USA,8,0,0,0,0,0,1991,7
Jul-91,Garuda Indonesia,Indonesia,76,16095,19719,76,14753,19719,1991,7
Jul-91,Gulf Air,Bahrain,8,871,1696,8,1174,1696,1991,7
Jul-91,Japan Airlines,Japan,50,15161,19962,50,11644,19962,1991,7
Jul-91,KLM Royal Dutch Airlines,Netherlands,4,1499,1548,4,1437,1548,1991,7
Jul-91,Korean Air,Korea,4,1279,1540,4,725,1540,1991,7
Jul-91,Lauda Air,Austria,9,850,1627,8,570,1384,1991,7
Jul-91,Lufthansa German Airlines,Germany,26,5245,6664,26,4268,6664,1991,7
Jul-91,Malaysia Airlines,Malaysia,44,10972,13702,42,9984,13028,1991,7
Jul-91,Malaysia Airlines,New Zealand,8,559,1132,9,479,1415,1991,7
Jul-91,Merpati Nusantara Airlines,Indonesia,9,591,720,9,667,720,1991,7
Jul-91,Northwest Airlines,USA,17,4851,6868,17,2590,6868,1991,7
Jul-91,Olympic Airways,Greece,9,2341,3798,9,2534,3798,1991,7
Jul-91,Pel-Air Aviation,New Zealand,7,0,0,7,0,0,1991,7
Jul-91,Philippine Airlines,Philippines,21,4413,5594,21,3208,5594,1991,7
Jul-91,Polynesian Airlines,Western Samoa,9,1007,1332,9,1067,1332,1991,7
Jul-91,Qantas Airways,Argentina,0,140,250,0,94,250,1991,7
Jul-91,Qantas Airways,Fiji,0,2803,3626,0,2957,3626,1991,7
Jul-91,Qantas Airways,Hong Kong,62,15168,19077,63,10347,19096,1991,7
Jul-91,Qantas Airways,Indonesia,33,8540,9677,33,8106,9677,1991,7
Jul-91,Qantas Airways,Italy,8,1535,2504,9,1264,2817,1991,7
Jul-91,Qantas Airways,Japan,122,28013,34560,121,21803,34418,1991,7
Jul-91,Qantas Airways,Malaysia,17,3741,5892,17,2690,5892,1991,7
Jul-91,Qantas Airways,New Caledonia,9,931,1982,9,1054,1922,1991,7
Jul-91,Qantas Airways,New Zealand,35,6914,6510,35,6616,6510,1991,7
Jul-91,Qantas Airways,Papua New Guinea,24,2280,3939,29,2133,3939,1991,7
Jul-91,Qantas Airways,Philippines,4,715,834,4,441,834,1991,7
Jul-91,Qantas Airways,Singapore,84,13422,21924,84,10648,21924,1991,7
Jul-91,Qantas Airways,Solomon Islands,4,267,424,4,252,424,1991,7
Jul-91,Qantas Airways,Thailand,31,5393,6522,31,4753,6522,1991,7
Jul-91,Qantas Airways,UK,62,15350,23260,62,13318,24092,1991,7
Jul-91,Qantas Airways,USA,111,22044,30671,109,19781,30920,1991,7
Jul-91,Qantas Airways,Zimbabwe,9,1773,3654,9,1450,3654,1991,7
Jul-91,Royal Brunei Airlines,Brunei,13,1407,1924,13,1255,1924,1991,7
Jul-91,Singapore Airlines,Singapore,99,26833,37394,98,22255,36962,1991,7
Jul-91,Solomon Airlines,Solomon Islands,0,398,0,0,677,0,1991,7
Jul-91,Thai Airways International,Thailand,35,7893,12188,34,7424,11941,1991,7
Jul-91,Trans-Tasman Code Share,New Zealand,345,55093,83897,346,55939,84070,1991,7
Jul-91,Union de Transports Aeriens,France,10,1003,3630,9,998,3214,1991,7
Jul-91,Union de Transports Aeriens,New Caledonia,9,541,1664,10,459,2080,1991,7
Jul-91,Union de Transports Aeriens,Tahiti,4,8,504,3,5,378,1991,7
Jul-91,United Airlines,USA,62,20968,26276,62,18143,26468,1991,7
Jul-91,Yugoslav Airlines,Yugoslavia,9,1699,2493,9,1164,2493,1991,7
Aug-91,Aerolineas Argentinas,Argentina,5,639,1500,5,513,1500,1991,8
Aug-91,Air Caledonie,New Caledonia,17,1444,2142,17,1012,2142,1991,8
Aug-91,Air China,China,5,929,1350,5,759,1350,1991,8
Aug-91,Nauru Airlines,Nauru,9,349,879,9,336,879,1991,8
Aug-91,Air New Zealand,New Zealand,40,6273,8360,41,6762,8569,1991,8
Aug-91,Air New Zealand,USA,0,1010,1410,0,1235,1410,1991,8
Aug-91,Air Niugini,Papua New Guinea,53,2953,5713,48,2953,5413,1991,8
Aug-91,Fiji Airways,Fiji,44,5372,10364,44,4727,10102,1991,8
Aug-91,Air Vanuatu,Vanuatu,18,2064,2646,18,2018,2646,1991,8
Aug-91,Alitalia,Italy,12,2811,3897,12,2887,3897,1991,8
Aug-91,All Nippon Airways,Japan,22,4804,7596,23,5815,7966,1991,8
Aug-91,American Airlines,USA,17,3301,4930,17,3311,4930,1991,8
Aug-91,British Airways,New Zealand,13,1435,3474,13,1251,3474,1991,8
Aug-91,British Airways,UK,58,12430,22388,58,12296,22388,1991,8
Aug-91,Canadian Airlines International,Canada,0,2077,2952,0,2554,2952,1991,8
Aug-91,Cathay Pacific Airways,Hong Kong,49,12246,18864,49,13973,18864,1991,8
Aug-91,Continental Airlines,Guam,14,2699,3976,14,3296,3976,1991,8
Aug-91,Continental Airlines,New Zealand,31,5911,7854,31,5282,7854,1991,8
Aug-91,Continental Airlines,USA,84,19093,23882,84,19528,23882,1991,8
Aug-91,Federal Express Corporation,USA,10,0,0,0,0,0,1991,8
Aug-91,Garuda Indonesia,Indonesia,79,12566,20420,77,11386,19903,1991,8
Aug-91,Gulf Air,Bahrain,9,1042,1908,9,1491,1908,1991,8
Aug-91,Japan Airlines,Japan,47,13168,19899,47,15203,19899,1991,8
Aug-91,KLM Royal Dutch Airlines,Netherlands,5,1764,1935,5,1769,1935,1991,8
Aug-91,Korean Air,Korea,5,1383,1824,5,1614,1824,1991,8
Aug-91,Lauda Air,Austria,8,584,1244,9,903,1487,1991,8
Aug-91,Lufthansa German Airlines,Germany,27,4430,7056,27,5041,7056,1991,8
Aug-91,Malaysia Airlines,Malaysia,46,10340,15002,46,9400,15002,1991,8
Aug-91,Malaysia Airlines,New Zealand,9,700,1415,9,503,1415,1991,8
Aug-91,Merpati Nusantara Airlines,Indonesia,9,463,720,9,656,720,1991,8
Aug-91,Northwest Airlines,USA,18,5730,7272,18,5816,7272,1991,8
Aug-91,Olympic Airways,Greece,9,2695,3798,9,2483,3798,1991,8
Aug-91,Pel-Air Aviation,New Zealand,8,0,0,8,0,0,1991,8
Aug-91,Philippine Airlines,Philippines,21,4499,5375,21,3465,5375,1991,8
Aug-91,Polynesian Airlines,Western Samoa,9,892,1332,9,973,1332,1991,8
Aug-91,Qantas Airways,Argentina,0,113,250,0,90,250,1991,8
Aug-91,Qantas Airways,Fiji,0,2823,3622,0,2857,3707,1991,8
Aug-91,Qantas Airways,Hong Kong,61,12640,19226,61,13200,19232,1991,8
Aug-91,Qantas Airways,Indonesia,33,6796,9262,33,6659,9262,1991,8
Aug-91,Qantas Airways,Italy,10,1282,3130,9,1222,2817,1991,8
Aug-91,Qantas Airways,Japan,119,22031,33957,119,27145,34008,1991,8
Aug-91,Qantas Airways,Malaysia,18,3399,6094,18,2235,6094,1991,8
Aug-91,Qantas Airways,New Caledonia,9,1134,1982,9,1000,1907,1991,8
Aug-91,Qantas Airways,New Zealand,30,4570,6840,31,4544,7068,1991,8
Aug-91,Qantas Airways,Papua New Guinea,28,2258,4013,33,2294,4308,1991,8
Aug-91,Qantas Airways,Philippines,5,725,1010,5,521,1010,1991,8
Aug-91,Qantas Airways,Singapore,85,10954,22221,85,11688,22221,1991,8
Aug-91,Qantas Airways,Solomon Islands,4,110,424,4,223,424,1991,8
Aug-91,Qantas Airways,Thailand,31,4565,6587,31,4915,6587,1991,8
Aug-91,Qantas Airways,UK,62,12773,24066,62,14505,24092,1991,8
Aug-91,Qantas Airways,USA,112,18931,30828,107,20213,29508,1991,8
Aug-91,Qantas Airways,Zimbabwe,9,1729,3618,9,1609,3618,1991,8
Aug-91,Royal Brunei Airlines,Brunei,13,952,1924,13,910,1924,1991,8
Aug-91,Singapore Airlines,Singapore,96,24007,36191,95,23834,35799,1991,8
Aug-91,Solomon Airlines,Solomon Islands,0,488,0,0,436,0,1991,8
Aug-91,Thai Airways International,Thailand,33,5965,11742,33,5480,11742,1991,8
Aug-91,Trans-Tasman Code Share,New Zealand,344,61931,84014,343,56982,84031,1991,8
Aug-91,Union de Transports Aeriens,France,8,774,2784,8,808,2784,1991,8
Aug-91,Union de Transports Aeriens,New Caledonia,9,476,2390,9,462,2390,1991,8
Aug-91,Union de Transports Aeriens,Tahiti,5,5,630,5,18,630,1991,8
Aug-91,United Airlines,USA,73,20295,28380,70,19249,27130,1991,8
Aug-91,Yugoslav Airlines,Yugoslavia,9,1479,2493,9,1061,2493,1991,8
Sep-91,Aerolineas Argentinas,Argentina,4,669,1200,4,711,1200,1991,9
Sep-91,Air Caledonie,New Caledonia,17,1669,2142,18,1951,2268,1991,9
Sep-91,Air China,China,5,884,1350,5,954,1350,1991,9
Sep-91,Nauru Airlines,Nauru,8,278,336,8,204,336,1991,9
Sep-91,Air New Zealand,New Zealand,38,6177,8086,38,6973,8086,1991,9
Sep-91,Air New Zealand,USA,0,1204,1410,0,1195,1410,1991,9
Sep-91,Air Niugini,Papua New Guinea,50,3300,5533,47,3479,5353,1991,9
Sep-91,Fiji Airways,Fiji,40,4924,9370,40,5247,9370,1991,9
Sep-91,Air Vanuatu,Vanuatu,17,1961,2499,17,1851,2499,1991,9
Sep-91,Alitalia,Italy,12,3546,3897,12,2429,3897,1991,9
Sep-91,All Nippon Airways,Japan,22,5895,7604,22,5340,7604,1991,9
Sep-91,American Airlines,USA,18,4795,5220,18,4215,5220,1991,9
Sep-91,British Airways,New Zealand,13,1454,3474,13,1754,3474,1991,9
Sep-91,British Airways,UK,54,13547,20844,56,11489,21616,1991,9
Sep-91,Canadian Airlines International,Canada,0,1918,2736,0,1653,2736,1991,9
Sep-91,Cathay Pacific Airways,Hong Kong,50,13765,18880,50,14217,18880,1991,9
Sep-91,Continental Airlines,Guam,15,1866,4260,15,2327,4260,1991,9
Sep-91,Continental Airlines,New Zealand,30,5182,7658,30,6473,7658,1991,9
Sep-91,Continental Airlines,USA,73,17190,22264,74,19413,22522,1991,9
Sep-91,Federal Express Corporation,USA,9,0,0,0,0,0,1991,9
Sep-91,Garuda Indonesia,Indonesia,75,13718,19503,75,14863,19503,1991,9
Sep-91,Gulf Air,Bahrain,8,1086,1696,8,1118,1696,1991,9
Sep-91,Japan Airlines,Japan,48,15232,20004,48,16551,20004,1991,9
Sep-91,KLM Royal Dutch Airlines,Netherlands,4,1507,1548,4,1241,1548,1991,9
Sep-91,Korean Air,Korea,4,746,1375,4,863,1375,1991,9
Sep-91,Lauda Air,Austria,8,583,1384,8,520,1384,1991,9
Sep-91,Lufthansa German Airlines,Germany,25,4970,6664,25,3742,6664,1991,9
Sep-91,Malaysia Airlines,Malaysia,42,9788,12016,43,9309,12419,1991,9
Sep-91,Malaysia Airlines,New Zealand,8,438,1132,8,527,1132,1991,9
Sep-91,Merpati Nusantara Airlines,Indonesia,8,396,640,8,605,640,1991,9
Sep-91,Northwest Airlines,USA,17,5812,6868,17,5921,6868,1991,9
Sep-91,Olympic Airways,Greece,8,2920,3376,8,1309,3376,1991,9
Sep-91,Pel-Air Aviation,New Zealand,4,0,0,4,0,0,1991,9
Sep-91,Philippine Airlines,Philippines,21,4142,5730,21,3768,5730,1991,9
Sep-91,Polynesian Airlines,Western Samoa,8,897,1184,8,949,1184,1991,9
Sep-91,Qantas Airways,Argentina,0,92,200,0,90,200,1991,9
Sep-91,Qantas Airways,Fiji,0,2642,3377,0,2526,3213,1991,9
Sep-91,Qantas Airways,Hong Kong,61,12697,19248,61,11478,19248,1991,9
Sep-91,Qantas Airways,Indonesia,32,7021,9203,32,7234,9203,1991,9
Sep-91,Qantas Airways,Italy,8,1423,2504,8,936,2504,1991,9
Sep-91,Qantas Airways,Japan,119,22610,33922,119,24593,33916,1991,9
Sep-91,Qantas Airways,Malaysia,17,3914,5914,17,2392,5914,1991,9
Sep-91,Qantas Airways,New Caledonia,8,896,1810,8,1092,1750,1991,9
Sep-91,Qantas Airways,New Zealand,30,4698,6840,30,5635,6840,1991,9
Sep-91,Qantas Airways,Papua New Guinea,26,2525,4167,30,2823,4363,1991,9
Sep-91,Qantas Airways,Philippines,4,647,845,4,475,845,1991,9
Sep-91,Qantas Airways,Singapore,81,13073,21261,81,11708,21235,1991,9
Sep-91,Qantas Airways,Solomon Islands,5,215,530,5,273,530,1991,9
Sep-91,Qantas Airways,Thailand,30,4864,6255,30,4008,6281,1991,9
Sep-91,Qantas Airways,UK,59,13950,22982,60,12916,23352,1991,9
Sep-91,Qantas Airways,USA,109,19081,30352,105,19999,30025,1991,9
Sep-91,Qantas Airways,Zimbabwe,8,1853,3248,9,1825,3654,1991,9
Sep-91,Royal Brunei Airlines,Brunei,13,731,1924,13,869,1924,1991,9
Sep-91,Singapore Airlines,Singapore,93,27157,34858,93,21619,34752,1991,9
Sep-91,Solomon Airlines,Solomon Islands,0,231,0,0,513,0,1991,9
Sep-91,Thai Airways International,Thailand,34,6674,11812,34,7579,11812,1991,9
Sep-91,Trans-Tasman Code Share,New Zealand,332,56189,79665,332,64022,79265,1991,9
Sep-91,Union de Transports Aeriens,France,13,1251,4448,13,1559,4448,1991,9
Sep-91,Union de Transports Aeriens,New Caledonia,8,769,2664,8,631,2664,1991,9
Sep-91,Union de Transports Aeriens,Tahiti,4,0,504,4,15,504,1991,9
Sep-91,United Airlines,USA,71,19378,26610,72,22144,26988,1991,9
Sep-91,Yugoslav Airlines,Yugoslavia,9,1589,2493,9,796,2493,1991,9
Oct-91,Aerolineas Argentinas,Argentina,5,1116,1500,5,922,1500,1991,10
Oct-91,Air Caledonie,New Caledonia,17,1573,2142,17,1290,2142,1991,10
Oct-91,Air China,China,0,0,0,5,478,1350,1991,10
Oct-91,Nauru Airlines,Nauru,9,255,378,8,254,336,1991,10
Oct-91,Air New Zealand,New Zealand,38,6214,8432,38,6789,8468,1991,10
Oct-91,Air New Zealand,USA,0,1287,1457,0,1168,1457,1991,10
Oct-91,Air Niugini,Papua New Guinea,53,3329,5862,48,3111,5413,1991,10
Oct-91,Fiji Airways,Fiji,44,6560,10122,44,5471,10122,1991,10
Oct-91,Air Vanuatu,Vanuatu,17,2040,2499,17,1973,2499,1991,10
Oct-91,Alitalia,Italy,14,3633,3897,14,2322,3897,1991,10
Oct-91,All Nippon Airways,Japan,22,5351,7025,22,5055,7049,1991,10
Oct-91,American Airlines,USA,17,3249,4930,17,3717,4930,1991,10
Oct-91,Australia Asia Airlines,Taiwan,6,662,1368,6,386,1368,1991,10
Oct-91,British Airways,New Zealand,13,1371,3474,13,1716,3474,1991,10
Oct-91,British Airways,UK,57,16645,22002,59,10848,22774,1991,10
Oct-91,Canadian Airlines International,Canada,0,2560,2880,0,1516,2952,1991,10
Oct-91,Cathay Pacific Airways,Hong Kong,53,17095,20194,53,12796,20194,1991,10
Oct-91,Continental Airlines,Guam,18,2731,5112,18,2416,5112,1991,10
Oct-91,Continental Airlines,New Zealand,30,5683,7614,30,5427,7614,1991,10
Oct-91,Continental Airlines,USA,75,19316,21828,74,15416,21588,1991,10
Oct-91,Federal Express Corporation,USA,9,0,0,0,0,0,1991,10
Oct-91,Garuda Indonesia,Indonesia,75,16738,19394,75,12611,19394,1991,10
Oct-91,Gulf Air,Bahrain,9,1333,1908,9,695,1908,1991,10
Oct-91,Japan Airlines,Japan,49,16238,19803,49,14668,19803,1991,10
Oct-91,KLM Royal Dutch Airlines,Netherlands,4,1507,1548,4,1106,1548,1991,10
Oct-91,Korean Air,Korea,5,1262,1957,5,857,1957,1991,10
Oct-91,Lauda Air,Austria,8,1322,1384,8,494,1384,1991,10
Oct-91,Lufthansa German Airlines,Germany,27,5649,7056,27,3212,7056,1991,10
Oct-91,Malaysia Airlines,Malaysia,40,11213,12383,39,7609,11676,1991,10
Oct-91,Malaysia Airlines,New Zealand,9,433,1140,9,628,1140,1991,10
Oct-91,Mandarin Airlines,Taiwan,5,376,1405,5,314,1405,1991,10
Oct-91,Merpati Nusantara Airlines,Indonesia,9,509,720,9,548,720,1991,10
Oct-91,Northwest Airlines,USA,19,3397,7676,19,4566,7676,1991,10
Oct-91,Olympic Airways,Greece,9,3280,3798,9,1427,3798,1991,10
Oct-91,Pel-Air Aviation,New Zealand,3,0,0,3,0,0,1991,10
Oct-91,Philippine Airlines,Philippines,20,4521,5432,20,3188,5432,1991,10
Oct-91,Polynesian Airlines,Western Samoa,10,1235,1480,10,1146,1480,1991,10
Oct-91,Qantas Airways,Argentina,0,143,250,0,134,250,1991,10
Oct-91,Qantas Airways,Fiji,0,2851,3707,0,2732,3626,1991,10
Oct-91,Qantas Airways,Germany,1,199,202,2,144,515,1991,10
Oct-91,Qantas Airways,Hong Kong,60,14443,18757,59,10090,18529,1991,10
Oct-91,Qantas Airways,Indonesia,33,8371,9721,33,6707,9721,1991,10
Oct-91,Qantas Airways,Italy,9,2158,2963,9,850,2963,1991,10
Oct-91,Qantas Airways,Japan,121,25166,34522,120,23938,34685,1991,10
Oct-91,Qantas Airways,Malaysia,18,4800,6112,18,2181,6116,1991,10
Oct-91,Qantas Airways,New Caledonia,9,1130,2022,9,971,2173,1991,10
Oct-91,Qantas Airways,New Zealand,30,4902,6300,30,5041,6300,1991,10
Oct-91,Qantas Airways,Papua New Guinea,26,2335,4211,29,2279,4388,1991,10
Oct-91,Qantas Airways,Philippines,5,903,1010,5,579,1010,1991,10
Oct-91,Qantas Airways,Singapore,83,15663,21766,83,11617,21766,1991,10
Oct-91,Qantas Airways,Solomon Islands,4,172,424,4,199,424,1991,10
Oct-91,Qantas Airways,Thailand,30,5441,6320,30,4058,6320,1991,10
Oct-91,Qantas Airways,UK,62,18006,24200,62,12790,24236,1991,10
Oct-91,Qantas Airways,USA,114,23936,31844,109,19441,31115,1991,10
Oct-91,Qantas Airways,Zimbabwe,10,2318,4076,9,1661,3662,1991,10
Oct-91,Royal Brunei Airlines,Brunei,14,947,2072,14,674,2072,1991,10
Oct-91,Singapore Airlines,Singapore,97,31852,36162,97,21527,36594,1991,10
Oct-91,Solomon Airlines,Solomon Islands,0,393,0,0,469,0,1991,10
Oct-91,Thai Airways International,Thailand,34,9202,12004,34,6906,12004,1991,10
Oct-91,Trans-Tasman Code Share,New Zealand,344,64978,84424,343,60634,83867,1991,10
Oct-91,Union de Transports Aeriens,France,12,1602,4032,12,1060,4032,1991,10
Oct-91,Union de Transports Aeriens,New Caledonia,9,578,3744,9,595,1664,1991,10
Oct-91,Union de Transports Aeriens,Tahiti,4,8,504,4,5,504,1991,10
Oct-91,United Airlines,USA,69,21515,25674,69,19021,25396,1991,10
Oct-91,Yugoslav Airlines,Yugoslavia,9,2028,2493,9,627,2493,1991,10
Nov-91,Aerolineas Argentinas,Argentina,4,768,1200,4,939,1200,1991,11
Nov-91,Air Caledonie,New Caledonia,19,1179,2304,19,1331,2304,1991,11
Nov-91,Air China,China,0,0,0,5,474,1350,1991,11
Nov-91,Nauru Airlines,Nauru,8,399,416,9,340,468,1991,11
Nov-91,Air New Zealand,New Zealand,5,494,1045,5,624,1045,1991,11
Nov-91,Air New Zealand,USA,0,1122,1410,0,1168,1410,1991,11
Nov-91,Air Niugini,Papua New Guinea,51,3706,6252,51,3340,6252,1991,11
Nov-91,Fiji Airways,Fiji,43,5841,10235,42,4863,9867,1991,11
Nov-91,Air Vanuatu,Vanuatu,18,1929,2646,18,1858,2646,1991,11
Nov-91,Alitalia,Italy,13,3144,3897,13,2754,3897,1991,11
Nov-91,All Nippon Airways,Japan,21,4949,7245,22,5203,7590,1991,11
Nov-91,American Airlines,USA,18,3245,5184,17,2738,4896,1991,11
Nov-91,Australia Asia Airlines,Taiwan,9,1324,2052,9,1201,2052,1991,11
Nov-91,British Airways,New Zealand,13,1333,3474,14,1438,3474,1991,11
Nov-91,British Airways,UK,56,13866,21616,56,12202,21616,1991,11
Nov-91,Canadian Airlines International,Canada,0,2087,3053,0,1771,3053,1991,11
Nov-91,Cathay Pacific Airways,Hong Kong,52,14002,19730,52,14723,19730,1991,11
Nov-91,Continental Airlines,Guam,17,1928,4732,17,2255,4732,1991,11
Nov-91,Continental Airlines,New Zealand,30,5246,7578,30,5334,7578,1991,11
Nov-91,Continental Airlines,USA,73,15183,21670,72,15141,21412,1991,11
Nov-91,Federal Express Corporation,USA,8,0,0,0,0,0,1991,11
Nov-91,Garuda Indonesia,Indonesia,81,13704,20898,80,11728,20615,1991,11
Nov-91,Gulf Air,Bahrain,9,1171,1908,9,1144,1908,1991,11
Nov-91,Japan Airlines,Japan,50,13531,19047,50,14389,19047,1991,11
Nov-91,KLM Royal Dutch Airlines,Netherlands,5,1656,1935,5,1317,1935,1991,11
Nov-91,Korean Air,Korea,4,752,1604,4,659,1604,1991,11
Nov-91,Lauda Air,Austria,4,843,972,4,556,972,1991,11
Nov-91,Lufthansa German Airlines,Germany,23,3829,6272,23,3562,6272,1991,11
Nov-91,Malaysia Airlines,Malaysia,38,9025,12618,39,9951,13005,1991,11
Nov-91,Malaysia Airlines,New Zealand,9,492,1140,9,358,1425,1991,11
Nov-91,Mandarin Airlines,Taiwan,8,381,2248,8,750,2248,1991,11
Nov-91,Merpati Nusantara Airlines,Indonesia,9,372,720,9,477,720,1991,11
Nov-91,Northwest Airlines,USA,30,3075,12120,30,3172,12120,1991,11
Nov-91,Olympic Airways,Greece,9,2516,3798,9,2321,3798,1991,11
Nov-91,Pel-Air Aviation,New Zealand,0,0,0,0,0,0,1991,11
Nov-91,Philippine Airlines,Philippines,21,4315,5712,21,3842,5712,1991,11
Nov-91,Polynesian Airlines,Western Samoa,8,849,1184,8,937,1184,1991,11
Nov-91,Qantas Airways,Argentina,0,100,200,0,127,200,1991,11
Nov-91,Qantas Airways,Fiji,0,2706,3541,0,2671,3460,1991,11
Nov-91,Qantas Airways,Germany,9,1403,2817,9,986,2817,1991,11
Nov-91,Qantas Airways,Hong Kong,59,12263,18366,60,12948,18594,1991,11
Nov-91,Qantas Airways,Indonesia,32,5922,9572,32,5591,9572,1991,11
Nov-91,Qantas Airways,Italy,9,1439,2817,9,1357,2817,1991,11
Nov-91,Qantas Airways,Japan,120,23099,34996,120,24232,34945,1991,11
Nov-91,Qantas Airways,Korea,5,773,1141,5,811,1141,1991,11
Nov-91,Qantas Airways,Malaysia,17,4624,5969,17,3459,5969,1991,11
Nov-91,Qantas Airways,New Caledonia,9,959,2623,9,997,2548,1991,11
Nov-91,Qantas Airways,Papua New Guinea,27,2470,4177,28,2655,4237,1991,11
Nov-91,Qantas Airways,Philippines,9,1425,1985,9,1405,1985,1991,11
Nov-91,Qantas Airways,Singapore,82,16623,23103,82,15413,23107,1991,11
Nov-91,Qantas Airways,Solomon Islands,4,121,380,4,228,380,1991,11
Nov-91,Qantas Airways,Thailand,30,4375,6138,30,4708,6164,1991,11
Nov-91,Qantas Airways,UK,60,15690,23496,60,14961,23496,1991,11
Nov-91,Qantas Airways,USA,113,19541,30099,109,18484,29438,1991,11
Nov-91,Qantas Airways,Zimbabwe,8,2028,3312,8,2015,3312,1991,11
Nov-91,Royal Brunei Airlines,Brunei,12,597,1776,12,914,1776,1991,11
Nov-91,Singapore Airlines,Singapore,99,27632,35976,98,26055,35562,1991,11
Nov-91,Solomon Airlines,Solomon Islands,9,399,882,9,409,882,1991,11
Nov-91,Thai Airways International,Thailand,35,8240,11843,35,8636,11843,1991,11
Nov-91,Trans-Tasman Code Share,New Zealand,377,69687,91571,376,74262,91465,1991,11
Nov-91,Union de Transports Aeriens,France,13,1753,4928,13,1490,4512,1991,11
Nov-91,Union de Transports Aeriens,New Caledonia,9,670,3744,9,623,3744,1991,11
Nov-91,Union de Transports Aeriens,Tahiti,5,7,630,5,17,630,1991,11
Nov-91,United Airlines,USA,71,17152,24081,71,17582,24081,1991,11
Nov-91,Yugoslav Airlines,Yugoslavia,8,1249,2216,8,815,2216,1991,11
Dec-91,Aerolineas Argentinas,Argentina,8,1316,2400,7,2079,2170,1991,12
Dec-91,Air Caledonie,New Caledonia,23,1939,2478,23,1565,2478,1991,12
Dec-91,Air China,China,0,0,0,4,603,1080,1991,12
Dec-91,Nauru Airlines,Nauru,11,323,462,11,471,554,1991,12
Dec-91,Air New Zealand,New Zealand,4,416,836,4,587,836,1991,12
Dec-91,Air New Zealand,USA,0,955,1457,0,1156,1457,1991,12
Dec-91,Air Niugini,Papua New Guinea,57,4827,6251,55,2921,5982,1991,12
Dec-91,Fiji Airways,Fiji,44,5037,9886,45,6750,10251,1991,12
Dec-91,Air Vanuatu,Vanuatu,17,1507,2499,17,1770,2499,1991,12
Dec-91,Alitalia,Italy,13,2857,3897,13,2595,3897,1991,12
Dec-91,All Nippon Airways,Japan,22,5663,7451,22,5079,7451,1991,12
